"","male","male_p","age","subject","top_1","top_2","bottom_1","bottom_2","d"
"21810",1,0,49,873,100,100,200,0,0
"21811",1,0,49,873,100,200,100,100,0
"21812",1,0,49,873,80,40,140,100,1
"21813",1,0,49,873,140,20,120,100,1
"21814",1,0,49,873,120,80,100,100,1
"21815",1,0,49,873,100,140,100,60,0
"21816",1,0,49,873,160,0,100,100,1
"21817",1,0,49,873,120,0,140,140,1
"21818",1,0,49,873,120,120,140,40,0
"21819",1,0,49,873,140,140,120,80,0
"21820",1,0,49,873,80,80,140,40,0
"21821",1,0,49,873,120,120,140,80,0
"21822",1,0,49,873,100,20,100,100,1
"21823",1,0,49,873,120,0,140,100,1
"21824",1,0,49,873,160,80,140,160,1
"21825",1,0,49,873,200,0,180,20,1
"21826",1,0,27,874,140,140,120,180,0
"21827",1,0,27,874,140,0,120,140,1
"21828",1,0,27,874,140,120,80,80,0
"21829",1,0,27,874,140,100,100,40,0
"21830",1,0,27,874,100,140,100,200,1
"21831",1,0,27,874,80,0,140,100,1
"21832",1,0,27,874,160,40,120,80,1
"21833",1,0,27,874,120,40,140,100,1
"21834",1,0,27,874,140,160,160,120,0
"21835",1,0,27,874,100,100,200,0,0
"21836",1,0,27,874,100,200,100,100,0
"21837",1,0,27,874,80,40,140,100,1
"21838",1,0,27,874,140,20,120,100,1
"21839",1,0,27,874,120,80,100,100,1
"21840",1,0,27,874,100,140,100,60,0
"21841",1,0,27,874,160,0,100,100,1
"21842",1,0,27,874,120,0,140,140,1
"21843",1,0,27,874,120,120,140,40,0
"21844",1,0,27,874,140,140,120,80,0
"21845",1,0,27,874,80,80,140,40,1
"21846",1,0,27,874,120,120,140,80,0
"21847",1,0,27,874,100,20,100,100,1
"21848",1,0,27,874,120,0,140,100,1
"21849",1,0,27,874,160,80,140,160,1
"21850",1,0,27,874,200,0,180,20,0
"21851",1,0,23,875,140,140,120,180,0
"21852",1,0,23,875,140,0,120,140,1
"21853",1,0,23,875,140,120,80,80,0
"21854",1,0,23,875,140,100,100,40,0
"21855",1,0,23,875,100,140,100,200,1
"21856",1,0,23,875,80,0,140,100,1
"21857",1,0,23,875,160,40,120,80,1
"21858",1,0,23,875,120,40,140,100,1
"21859",1,0,23,875,140,160,160,120,1
"21860",1,0,23,875,100,100,200,0,0
"21861",1,0,23,875,100,200,100,100,0
"21862",1,0,23,875,80,40,140,100,1
"21863",1,0,23,875,140,20,120,100,1
"21864",1,0,23,875,120,80,100,100,1
"21865",1,0,23,875,100,140,100,60,0
"21866",1,0,23,875,160,0,100,100,1
"21867",1,0,23,875,120,0,140,140,1
"21868",1,0,23,875,120,120,140,40,0
"21869",1,0,23,875,140,140,120,80,0
"21870",1,0,23,875,80,80,140,40,1
"21871",1,0,23,875,120,120,140,80,0
"21872",1,0,23,875,100,20,100,100,1
"21873",1,0,23,875,120,0,140,100,1
"21874",1,0,23,875,160,80,140,160,1
"21875",1,0,23,875,200,0,180,20,0
"21876",0,0,27,876,140,140,120,180,0
"21877",0,0,27,876,140,0,120,140,1
"21878",0,0,27,876,140,120,80,80,0
"21879",0,0,27,876,140,100,100,40,0
"21880",0,0,27,876,100,140,100,200,0
"21881",0,0,27,876,80,0,140,100,1
"21882",0,0,27,876,160,40,120,80,0
"21883",0,0,27,876,120,40,140,100,1
"21884",0,0,27,876,140,160,160,120,1
"21885",0,0,27,876,100,100,200,0,0
"21886",0,0,27,876,100,200,100,100,1
"21887",0,0,27,876,80,40,140,100,1
"21888",0,0,27,876,140,20,120,100,1
"21889",0,0,27,876,120,80,100,100,1
"21890",0,0,27,876,100,140,100,60,1
"21891",0,0,27,876,160,0,100,100,1
"21892",0,0,27,876,120,0,140,140,1
"21893",0,0,27,876,120,120,140,40,0
"21894",0,0,27,876,140,140,120,80,0
"21895",0,0,27,876,80,80,140,40,1
"21896",0,0,27,876,120,120,140,80,0
"21897",0,0,27,876,100,20,100,100,1
"21898",0,0,27,876,120,0,140,100,1
"21899",0,0,27,876,160,80,140,160,1
"21900",0,0,27,876,200,0,180,20,0
"21901",0,0,45,877,140,140,120,180,0
"21902",0,0,45,877,140,0,120,140,1
"21903",0,0,45,877,140,120,80,80,0
"21904",0,0,45,877,140,100,100,40,0
"21905",0,0,45,877,100,140,100,200,0
"21906",0,0,45,877,80,0,140,100,1
"21907",0,0,45,877,160,40,120,80,1
"21908",0,0,45,877,120,40,140,100,1
"21909",0,0,45,877,140,160,160,120,0
"21910",0,0,45,877,100,100,200,0,0
"21911",0,0,45,877,100,200,100,100,1
"21912",0,0,45,877,80,40,140,100,1
"21913",0,0,45,877,140,20,120,100,1
"21914",0,0,45,877,120,80,100,100,1
"21915",0,0,45,877,100,140,100,60,0
"21916",0,0,45,877,160,0,100,100,1
"21917",0,0,45,877,120,0,140,140,1
"21918",0,0,45,877,120,120,140,40,0
"21919",0,0,45,877,140,140,120,80,0
"21920",0,0,45,877,80,80,140,40,0
"21921",0,0,45,877,120,120,140,80,0
"21922",0,0,45,877,100,20,100,100,1
"21923",0,0,45,877,120,0,140,100,1
"21924",0,0,45,877,160,80,140,160,1
"21925",0,0,45,877,200,0,180,20,1
"21926",0,1,33,878,140,140,120,180,0
"21927",0,1,33,878,140,0,120,140,1
"21928",0,1,33,878,140,120,80,80,0
"21929",0,1,33,878,140,100,100,40,0
"21930",0,1,33,878,100,140,100,200,0
"21931",0,1,33,878,80,0,140,100,1
"21932",0,1,33,878,160,40,120,80,1
"21933",0,1,33,878,120,40,140,100,1
"21934",0,1,33,878,140,160,160,120,0
"21935",0,1,33,878,100,100,200,0,0
"21936",0,1,33,878,100,200,100,100,1
"21937",0,1,33,878,80,40,140,100,1
"21938",0,1,33,878,140,20,120,100,1
"21939",0,1,33,878,120,80,100,100,1
"21940",0,1,33,878,100,140,100,60,0
"21941",0,1,33,878,160,0,100,100,1
"21942",0,1,33,878,120,0,140,140,1
"21943",0,1,33,878,120,120,140,40,0
"21944",0,1,33,878,140,140,120,80,0
"21945",0,1,33,878,80,80,140,40,0
"21946",0,1,33,878,120,120,140,80,0
"21947",0,1,33,878,100,20,100,100,1
"21948",0,1,33,878,120,0,140,100,1
"21949",0,1,33,878,160,80,140,160,1
"21950",0,1,33,878,200,0,180,20,1
"21951",0,0,22,879,140,140,120,180,0
"21952",0,0,22,879,140,0,120,140,1
"21953",0,0,22,879,140,120,80,80,0
"21954",0,0,22,879,140,100,100,40,0
"21955",0,0,22,879,100,140,100,200,0
"21956",0,0,22,879,80,0,140,100,1
"21957",0,0,22,879,160,40,120,80,0
"21958",0,0,22,879,120,40,140,100,1
"21959",0,0,22,879,140,160,160,120,1
"21960",0,0,22,879,100,100,200,0,0
"21961",0,0,22,879,100,200,100,100,1
"21962",0,0,22,879,80,40,140,100,1
"21963",0,0,22,879,140,20,120,100,1
"21964",0,0,22,879,120,80,100,100,1
"21965",0,0,22,879,100,140,100,60,0
"21966",0,0,22,879,160,0,100,100,1
"21967",0,0,22,879,120,0,140,140,1
"21968",0,0,22,879,120,120,140,40,0
"21969",0,0,22,879,140,140,120,80,0
"21970",0,0,22,879,80,80,140,40,1
"21971",0,0,22,879,120,120,140,80,0
"21972",0,0,22,879,100,20,100,100,1
"21973",0,0,22,879,120,0,140,100,1
"21974",0,0,22,879,160,80,140,160,1
"21975",0,0,22,879,200,0,180,20,1
"21976",0,1,28,880,140,140,120,180,0
"21977",0,1,28,880,140,0,120,140,1
"21978",0,1,28,880,140,120,80,80,0
"21979",0,1,28,880,140,100,100,40,0
"21980",0,1,28,880,100,140,100,200,0
"21981",0,1,28,880,80,0,140,100,1
"21982",0,1,28,880,160,40,120,80,1
"21983",0,1,28,880,120,40,140,100,1
"21984",0,1,28,880,140,160,160,120,0
"21985",0,1,28,880,100,100,200,0,0
"21986",0,1,28,880,100,200,100,100,1
"21987",0,1,28,880,80,40,140,100,1
"21988",0,1,28,880,140,20,120,100,1
"21989",0,1,28,880,120,80,100,100,0
"21990",0,1,28,880,100,140,100,60,0
"21991",0,1,28,880,160,0,100,100,1
"21992",0,1,28,880,120,0,140,140,1
"21993",0,1,28,880,120,120,140,40,0
"21994",0,1,28,880,140,140,120,80,0
"21995",0,1,28,880,80,80,140,40,0
"21996",0,1,28,880,120,120,140,80,0
"21997",0,1,28,880,100,20,100,100,1
"21998",0,1,28,880,120,0,140,100,1
"21999",0,1,28,880,160,80,140,160,1
"22000",0,1,28,880,200,0,180,20,1
"22001",1,1,20,881,140,140,120,180,0
"22002",1,1,20,881,140,0,120,140,1
"22003",1,1,20,881,140,120,80,80,0
"22004",1,1,20,881,140,100,100,40,0
"22005",1,1,20,881,100,140,100,200,0
"22006",1,1,20,881,80,0,140,100,1
"22007",1,1,20,881,160,40,120,80,0
"22008",1,1,20,881,120,40,140,100,1
"22009",1,1,20,881,140,160,160,120,1
"22010",1,1,20,881,100,100,200,0,1
"22011",1,1,20,881,100,200,100,100,1
"22012",1,1,20,881,80,40,140,100,1
"22013",1,1,20,881,140,20,120,100,0
"22014",1,1,20,881,120,80,100,100,0
"22015",1,1,20,881,100,140,100,60,0
"22016",1,1,20,881,160,0,100,100,0
"22017",1,1,20,881,120,0,140,140,1
"22018",1,1,20,881,120,120,140,40,0
"22019",1,1,20,881,140,140,120,80,0
"22020",1,1,20,881,80,80,140,40,1
"22021",1,1,20,881,120,120,140,80,1
"22022",1,1,20,881,100,20,100,100,1
"22023",1,1,20,881,120,0,140,100,1
"22024",1,1,20,881,160,80,140,160,0
"22025",1,1,20,881,200,0,180,20,0
"22026",1,1,30,882,140,140,120,180,0
"22027",1,1,30,882,140,0,120,140,1
"22028",1,1,30,882,140,120,80,80,0
"22029",1,1,30,882,140,100,100,40,0
"22030",1,1,30,882,100,140,100,200,0
"22031",1,1,30,882,80,0,140,100,1
"22032",1,1,30,882,160,40,120,80,0
"22033",1,1,30,882,120,40,140,100,1
"22034",1,1,30,882,140,160,160,120,1
"22035",1,1,30,882,100,100,200,0,1
"22036",1,1,30,882,100,200,100,100,1
"22037",1,1,30,882,80,40,140,100,1
"22038",1,1,30,882,140,20,120,100,1
"22039",1,1,30,882,120,80,100,100,0
"22040",1,1,30,882,100,140,100,60,0
"22041",1,1,30,882,160,0,100,100,0
"22042",1,1,30,882,120,0,140,140,1
"22043",1,1,30,882,120,120,140,40,0
"22044",1,1,30,882,140,140,120,80,0
"22045",1,1,30,882,80,80,140,40,1
"22046",1,1,30,882,120,120,140,80,0
"22047",1,1,30,882,100,20,100,100,1
"22048",1,1,30,882,120,0,140,100,1
"22049",1,1,30,882,160,80,140,160,0
"22050",1,1,30,882,200,0,180,20,0
"22051",1,1,31,883,140,140,120,180,0
"22052",1,1,31,883,140,0,120,140,1
"22053",1,1,31,883,140,120,80,80,0
"22054",1,1,31,883,140,100,100,40,0
"22055",1,1,31,883,100,140,100,200,0
"22056",1,1,31,883,80,0,140,100,1
"22057",1,1,31,883,160,40,120,80,0
"22058",1,1,31,883,120,40,140,100,1
"22059",1,1,31,883,140,160,160,120,1
"22060",1,1,31,883,100,100,200,0,1
"22061",1,1,31,883,100,200,100,100,1
"22062",1,1,31,883,80,40,140,100,1
"22063",1,1,31,883,140,20,120,100,1
"22064",1,1,31,883,120,80,100,100,0
"22065",1,1,31,883,100,140,100,60,0
"22066",1,1,31,883,160,0,100,100,0
"22067",1,1,31,883,120,0,140,140,1
"22068",1,1,31,883,120,120,140,40,0
"22069",1,1,31,883,140,140,120,80,0
"22070",1,1,31,883,80,80,140,40,1
"22071",1,1,31,883,120,120,140,80,0
"22072",1,1,31,883,100,20,100,100,1
"22073",1,1,31,883,120,0,140,100,1
"22074",1,1,31,883,160,80,140,160,1
"22075",1,1,31,883,200,0,180,20,0
"22076",0,0,21,884,140,140,120,180,0
"22077",0,0,21,884,140,0,120,140,1
"22078",0,0,21,884,140,120,80,80,0
"22079",0,0,21,884,140,100,100,40,0
"22080",0,0,21,884,100,140,100,200,0
"22081",0,0,21,884,80,0,140,100,1
"22082",0,0,21,884,160,40,120,80,1
"22083",0,0,21,884,120,40,140,100,1
"22084",0,0,21,884,140,160,160,120,1
"22085",0,0,21,884,100,100,200,0,1
"22086",0,0,21,884,100,200,100,100,1
"22087",0,0,21,884,80,40,140,100,1
"22088",0,0,21,884,140,20,120,100,1
"22089",0,0,21,884,120,80,100,100,0
"22090",0,0,21,884,100,140,100,60,0
"22091",0,0,21,884,160,0,100,100,1
"22092",0,0,21,884,120,0,140,140,1
"22093",0,0,21,884,120,120,140,40,0
"22094",0,0,21,884,140,140,120,80,0
"22095",0,0,21,884,80,80,140,40,1
"22096",0,0,21,884,120,120,140,80,0
"22097",0,0,21,884,100,20,100,100,1
"22098",0,0,21,884,120,0,140,100,1
"22099",0,0,21,884,160,80,140,160,1
"22100",0,0,21,884,200,0,180,20,1
"22101",0,0,26,885,140,140,120,180,0
"22102",0,0,26,885,140,0,120,140,1
"22103",0,0,26,885,140,120,80,80,0
"22104",0,0,26,885,140,100,100,40,0
"22105",0,0,26,885,100,140,100,200,0
"22106",0,0,26,885,80,0,140,100,1
"22107",0,0,26,885,160,40,120,80,0
"22108",0,0,26,885,120,40,140,100,1
"22109",0,0,26,885,140,160,160,120,1
"22110",0,0,26,885,100,100,200,0,0
"22111",0,0,26,885,100,200,100,100,1
"22112",0,0,26,885,80,40,140,100,1
"22113",0,0,26,885,140,20,120,100,1
"22114",0,0,26,885,120,80,100,100,1
"22115",0,0,26,885,100,140,100,60,0
"22116",0,0,26,885,160,0,100,100,1
"22117",0,0,26,885,120,0,140,140,1
"22118",0,0,26,885,120,120,140,40,0
"22119",0,0,26,885,140,140,120,80,0
"22120",0,0,26,885,80,80,140,40,1
"22121",0,0,26,885,120,120,140,80,0
"22122",0,0,26,885,100,20,100,100,1
"22123",0,0,26,885,120,0,140,100,1
"22124",0,0,26,885,160,80,140,160,1
"22125",0,0,26,885,200,0,180,20,1
"22126",0,0,48,886,140,140,120,180,0
"22127",0,0,48,886,140,0,120,140,1
"22128",0,0,48,886,140,120,80,80,0
"22129",0,0,48,886,140,100,100,40,0
"22130",0,0,48,886,100,140,100,200,0
"22131",0,0,48,886,80,0,140,100,1
"22132",0,0,48,886,160,40,120,80,1
"22133",0,0,48,886,120,40,140,100,1
"22134",0,0,48,886,140,160,160,120,0
"22135",0,0,48,886,100,100,200,0,0
"22136",0,0,48,886,100,200,100,100,1
"22137",0,0,48,886,80,40,140,100,1
"22138",0,0,48,886,140,20,120,100,1
"22139",0,0,48,886,120,80,100,100,1
"22140",0,0,48,886,100,140,100,60,0
"22141",0,0,48,886,160,0,100,100,1
"22142",0,0,48,886,120,0,140,140,1
"22143",0,0,48,886,120,120,140,40,0
"22144",0,0,48,886,140,140,120,80,0
"22145",0,0,48,886,80,80,140,40,0
"22146",0,0,48,886,120,120,140,80,0
"22147",0,0,48,886,100,20,100,100,1
"22148",0,0,48,886,120,0,140,100,1
"22149",0,0,48,886,160,80,140,160,1
"22150",0,0,48,886,200,0,180,20,1
"22151",1,1,37,887,140,140,120,180,0
"22152",1,1,37,887,140,0,120,140,1
"22153",1,1,37,887,140,120,80,80,0
"22154",1,1,37,887,140,100,100,40,0
"22155",1,1,37,887,100,140,100,200,1
"22156",1,1,37,887,80,0,140,100,1
"22157",1,1,37,887,160,40,120,80,0
"22158",1,1,37,887,120,40,140,100,1
"22159",1,1,37,887,140,160,160,120,1
"22160",1,1,37,887,100,100,200,0,1
"22161",1,1,37,887,100,200,100,100,1
"22162",1,1,37,887,80,40,140,100,1
"22163",1,1,37,887,140,20,120,100,1
"22164",1,1,37,887,120,80,100,100,1
"22165",1,1,37,887,100,140,100,60,0
"22166",1,1,37,887,160,0,100,100,1
"22167",1,1,37,887,120,0,140,140,1
"22168",1,1,37,887,120,120,140,40,0
"22169",1,1,37,887,140,140,120,80,0
"22170",1,1,37,887,80,80,140,40,1
"22171",1,1,37,887,120,120,140,80,0
"22172",1,1,37,887,100,20,100,100,1
"22173",1,1,37,887,120,0,140,100,1
"22174",1,1,37,887,160,80,140,160,1
"22175",1,1,37,887,200,0,180,20,0
"22176",0,0,35,888,140,140,120,180,0
"22177",0,0,35,888,140,0,120,140,1
"22178",0,0,35,888,140,120,80,80,0
"22179",0,0,35,888,140,100,100,40,0
"22180",0,0,35,888,100,140,100,200,0
"22181",0,0,35,888,80,0,140,100,1
"22182",0,0,35,888,160,40,120,80,1
"22183",0,0,35,888,120,40,140,100,1
"22184",0,0,35,888,140,160,160,120,1
"22185",0,0,35,888,100,100,200,0,0
"22186",0,0,35,888,100,200,100,100,1
"22187",0,0,35,888,80,40,140,100,1
"22188",0,0,35,888,140,20,120,100,1
"22189",0,0,35,888,120,80,100,100,0
"22190",0,0,35,888,100,140,100,60,0
"22191",0,0,35,888,160,0,100,100,1
"22192",0,0,35,888,120,0,140,140,1
"22193",0,0,35,888,120,120,140,40,0
"22194",0,0,35,888,140,140,120,80,0
"22195",0,0,35,888,80,80,140,40,0
"22196",0,0,35,888,120,120,140,80,0
"22197",0,0,35,888,100,20,100,100,1
"22198",0,0,35,888,120,0,140,100,1
"22199",0,0,35,888,160,80,140,160,1
"22200",0,0,35,888,200,0,180,20,1
"22201",1,1,44,889,140,140,120,180,0
"22202",1,1,44,889,140,0,120,140,1
"22203",1,1,44,889,140,120,80,80,0
"22204",1,1,44,889,140,100,100,40,0
"22205",1,1,44,889,100,140,100,200,0
"22206",1,1,44,889,80,0,140,100,1
"22207",1,1,44,889,160,40,120,80,1
"22208",1,1,44,889,120,40,140,100,1
"22209",1,1,44,889,140,160,160,120,0
"22210",1,1,44,889,100,100,200,0,1
"22211",1,1,44,889,100,200,100,100,0
"22212",1,1,44,889,80,40,140,100,1
"22213",1,1,44,889,140,20,120,100,1
"22214",1,1,44,889,120,80,100,100,0
"22215",1,1,44,889,100,140,100,60,0
"22216",1,1,44,889,160,0,100,100,1
"22217",1,1,44,889,120,0,140,140,1
"22218",1,1,44,889,120,120,140,40,0
"22219",1,1,44,889,140,140,120,80,0
"22220",1,1,44,889,80,80,140,40,1
"22221",1,1,44,889,120,120,140,80,0
"22222",1,1,44,889,100,20,100,100,1
"22223",1,1,44,889,120,0,140,100,1
"22224",1,1,44,889,160,80,140,160,1
"22225",1,1,44,889,200,0,180,20,1
"22226",0,0,30,890,140,140,120,180,0
"22227",0,0,30,890,140,0,120,140,1
"22228",0,0,30,890,140,120,80,80,0
"22229",0,0,30,890,140,100,100,40,0
"22230",0,0,30,890,100,140,100,200,0
"22231",0,0,30,890,80,0,140,100,1
"22232",0,0,30,890,160,40,120,80,1
"22233",0,0,30,890,120,40,140,100,1
"22234",0,0,30,890,140,160,160,120,1
"22235",0,0,30,890,100,100,200,0,0
"22236",0,0,30,890,100,200,100,100,1
"22237",0,0,30,890,80,40,140,100,1
"22238",0,0,30,890,140,20,120,100,1
"22239",0,0,30,890,120,80,100,100,1
"22240",0,0,30,890,100,140,100,60,0
"22241",0,0,30,890,160,0,100,100,1
"22242",0,0,30,890,120,0,140,140,1
"22243",0,0,30,890,120,120,140,40,0
"22244",0,0,30,890,140,140,120,80,0
"22245",0,0,30,890,80,80,140,40,1
"22246",0,0,30,890,120,120,140,80,0
"22247",0,0,30,890,100,20,100,100,1
"22248",0,0,30,890,120,0,140,100,1
"22249",0,0,30,890,160,80,140,160,1
"22250",0,0,30,890,200,0,180,20,1
"22251",0,0,37,891,140,140,120,180,0
"22252",0,0,37,891,140,0,120,140,1
"22253",0,0,37,891,140,120,80,80,0
"22254",0,0,37,891,140,100,100,40,0
"22255",0,0,37,891,100,140,100,200,0
"22256",0,0,37,891,80,0,140,100,1
"22257",0,0,37,891,160,40,120,80,1
"22258",0,0,37,891,120,40,140,100,1
"22259",0,0,37,891,140,160,160,120,0
"22260",0,0,37,891,100,100,200,0,0
"22261",0,0,37,891,100,200,100,100,1
"22262",0,0,37,891,80,40,140,100,1
"22263",0,0,37,891,140,20,120,100,1
"22264",0,0,37,891,120,80,100,100,1
"22265",0,0,37,891,100,140,100,60,0
"22266",0,0,37,891,160,0,100,100,1
"22267",0,0,37,891,120,0,140,140,1
"22268",0,0,37,891,120,120,140,40,0
"22269",0,0,37,891,140,140,120,80,0
"22270",0,0,37,891,80,80,140,40,0
"22271",0,0,37,891,120,120,140,80,0
"22272",0,0,37,891,100,20,100,100,1
"22273",0,0,37,891,120,0,140,100,1
"22274",0,0,37,891,160,80,140,160,1
"22275",0,0,37,891,200,0,180,20,1
"22276",1,1,31,892,140,140,120,180,0
"22277",1,1,31,892,140,0,120,140,1
"22278",1,1,31,892,140,120,80,80,0
"22279",1,1,31,892,140,100,100,40,0
"22280",1,1,31,892,100,140,100,200,0
"22281",1,1,31,892,80,0,140,100,1
"22282",1,1,31,892,160,40,120,80,0
"22283",1,1,31,892,120,40,140,100,1
"22284",1,1,31,892,140,160,160,120,1
"22285",1,1,31,892,100,100,200,0,1
"22286",1,1,31,892,100,200,100,100,1
"22287",1,1,31,892,80,40,140,100,1
"22288",1,1,31,892,140,20,120,100,1
"22289",1,1,31,892,120,80,100,100,0
"22290",1,1,31,892,100,140,100,60,0
"22291",1,1,31,892,160,0,100,100,0
"22292",1,1,31,892,120,0,140,140,1
"22293",1,1,31,892,120,120,140,40,0
"22294",1,1,31,892,140,140,120,80,0
"22295",1,1,31,892,80,80,140,40,1
"22296",1,1,31,892,120,120,140,80,1
"22297",1,1,31,892,100,20,100,100,1
"22298",1,1,31,892,120,0,140,100,1
"22299",1,1,31,892,160,80,140,160,1
"22300",1,1,31,892,200,0,180,20,0
"22301",1,0,45,893,140,140,120,180,0
"22302",1,0,45,893,140,0,120,140,1
"22303",1,0,45,893,140,120,80,80,0
"22304",1,0,45,893,140,100,100,40,0
"22305",1,0,45,893,100,140,100,200,1
"22306",1,0,45,893,80,0,140,100,1
"22307",1,0,45,893,160,40,120,80,1
"22308",1,0,45,893,120,40,140,100,1
"22309",1,0,45,893,140,160,160,120,0
"22310",1,0,45,893,100,100,200,0,0
"22311",1,0,45,893,100,200,100,100,0
"22312",1,0,45,893,80,40,140,100,1
"22313",1,0,45,893,140,20,120,100,1
"22314",1,0,45,893,120,80,100,100,1
"22315",1,0,45,893,100,140,100,60,0
"22316",1,0,45,893,160,0,100,100,1
"22317",1,0,45,893,120,0,140,140,1
"22318",1,0,45,893,120,120,140,40,0
"22319",1,0,45,893,140,140,120,80,0
"22320",1,0,45,893,80,80,140,40,0
"22321",1,0,45,893,120,120,140,80,0
"22322",1,0,45,893,100,20,100,100,1
"22323",1,0,45,893,120,0,140,100,1
"22324",1,0,45,893,160,80,140,160,1
"22325",1,0,45,893,200,0,180,20,1
"22326",0,0,47,894,140,140,120,180,0
"22327",0,0,47,894,140,0,120,140,1
"22328",0,0,47,894,140,120,80,80,0
"22329",0,0,47,894,140,100,100,40,0
"22330",0,0,47,894,100,140,100,200,0
"22331",0,0,47,894,80,0,140,100,1
"22332",0,0,47,894,160,40,120,80,1
"22333",0,0,47,894,120,40,140,100,1
"22334",0,0,47,894,140,160,160,120,0
"22335",0,0,47,894,100,100,200,0,0
"22336",0,0,47,894,100,200,100,100,1
"22337",0,0,47,894,80,40,140,100,1
"22338",0,0,47,894,140,20,120,100,1
"22339",0,0,47,894,120,80,100,100,1
"22340",0,0,47,894,100,140,100,60,0
"22341",0,0,47,894,160,0,100,100,1
"22342",0,0,47,894,120,0,140,140,1
"22343",0,0,47,894,120,120,140,40,0
"22344",0,0,47,894,140,140,120,80,0
"22345",0,0,47,894,80,80,140,40,0
"22346",0,0,47,894,120,120,140,80,0
"22347",0,0,47,894,100,20,100,100,1
"22348",0,0,47,894,120,0,140,100,1
"22349",0,0,47,894,160,80,140,160,1
"22350",0,0,47,894,200,0,180,20,1
"22351",0,1,28,895,140,140,120,180,0
"22352",0,1,28,895,140,0,120,140,1
"22353",0,1,28,895,140,120,80,80,0
"22354",0,1,28,895,140,100,100,40,0
"22355",0,1,28,895,100,140,100,200,0
"22356",0,1,28,895,80,0,140,100,1
"22357",0,1,28,895,160,40,120,80,1
"22358",0,1,28,895,120,40,140,100,1
"22359",0,1,28,895,140,160,160,120,0
"22360",0,1,28,895,100,100,200,0,0
"22361",0,1,28,895,100,200,100,100,1
"22362",0,1,28,895,80,40,140,100,1
"22363",0,1,28,895,140,20,120,100,1
"22364",0,1,28,895,120,80,100,100,1
"22365",0,1,28,895,100,140,100,60,0
"22366",0,1,28,895,160,0,100,100,1
"22367",0,1,28,895,120,0,140,140,1
"22368",0,1,28,895,120,120,140,40,0
"22369",0,1,28,895,140,140,120,80,0
"22370",0,1,28,895,80,80,140,40,0
"22371",0,1,28,895,120,120,140,80,0
"22372",0,1,28,895,100,20,100,100,1
"22373",0,1,28,895,120,0,140,100,1
"22374",0,1,28,895,160,80,140,160,1
"22375",0,1,28,895,200,0,180,20,1
"22376",0,0,42,896,140,140,120,180,0
"22377",0,0,42,896,140,0,120,140,1
"22378",0,0,42,896,140,120,80,80,0
"22379",0,0,42,896,140,100,100,40,0
"22380",0,0,42,896,100,140,100,200,0
"22381",0,0,42,896,80,0,140,100,1
"22382",0,0,42,896,160,40,120,80,1
"22383",0,0,42,896,120,40,140,100,1
"22384",0,0,42,896,140,160,160,120,0
"22385",0,0,42,896,100,100,200,0,0
"22386",0,0,42,896,100,200,100,100,1
"22387",0,0,42,896,80,40,140,100,1
"22388",0,0,42,896,140,20,120,100,1
"22389",0,0,42,896,120,80,100,100,1
"22390",0,0,42,896,100,140,100,60,0
"22391",0,0,42,896,160,0,100,100,1
"22392",0,0,42,896,120,0,140,140,1
"22393",0,0,42,896,120,120,140,40,0
"22394",0,0,42,896,140,140,120,80,0
"22395",0,0,42,896,80,80,140,40,0
"22396",0,0,42,896,120,120,140,80,0
"22397",0,0,42,896,100,20,100,100,1
"22398",0,0,42,896,120,0,140,100,1
"22399",0,0,42,896,160,80,140,160,1
"22400",0,0,42,896,200,0,180,20,1
"22401",1,1,29,897,140,140,120,180,0
"22402",1,1,29,897,140,0,120,140,1
"22403",1,1,29,897,140,120,80,80,0
"22404",1,1,29,897,140,100,100,40,0
"22405",1,1,29,897,100,140,100,200,0
